UPM,PRO_VIV,VIV_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
101476,59,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,3,1,,,1002,U,3,310,960
101476,8,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,2,2,3,1002,U,3,310,960
101476,30,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,1,-,3,1,2,2,1,,,1002,U,3,310,960
101489,58,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,3,1,2,5,1,,,928,U,2,320,950
101489,76,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,2,1,,,928,U,2,320,950
101489,93,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,3,1,,,928,U,2,320,950
101489,13,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,1,,,928,U,2,320,950
101489,41,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,4,1,,,928,U,2,320,950
101562,29,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,852,U,4,330,970
101562,45,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,1,1,,,852,U,4,330,970
101562,136,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,3,1,,,852,U,4,330,970
101562,88,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,5,1,,,852,U,4,330,970
101562,137,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,5,1,,,852,U,4,330,970
101601,66,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,957,U,3,340,960
101601,92,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,957,U,3,340,960
